session_id,num_events,num_commands,session_duration,max_inter_command_time,mean_inter_command_time,std_inter_command_time,command_error_rate,file_transfer_ratio,login_error_rate,reconnaissance_ratio,exploit_ratio,unique_commands_ratio,command_diversity
9ca8c16cc8bd,31.0,20.0,1.622285,0.018768,0.007224578947368421,0.003226159728011506,0.09999999500000024,0.0,0.0,0.0,0.032258063475546335,0.050000000000000044,20.0
9caab5c21f5a,41.0,19.0,30.378271,2.338714,1.1773121666666668,0.46445266804009083,0.0,0.0,0.0,0.048780486615110086,0.024390243307555043,0.5588235294117647,16.0
9cd8edbb69bd,78.0,23.0,28.449908,5.772879,1.047457,1.0720205317987597,0.08695651795841226,0.17391303591682453,0.0,0.02564102531229455,0.06410256328073637,0.5384615384615384,19.0
9ce6cedcc10b,79.0,23.0,42.729234,6.794865,1.5736443636363637,1.5255352347667095,0.08695651795841226,0.21739129489603065,0.0,0.025316455375741072,0.07594936612722322,0.5384615384615384,19.0
9d246a0c4627,59.0,28.0,66.80279,0.727111,0.0855472962962963,0.21060746894506682,0.07142856887755111,0.0,0.0,0.0,0.016949152255099114,0.3214285714285714,20.0
9d329da122f9,78.0,23.0,11.480155,1.87576,0.40879595454545453,0.33802937810301653,0.08695651795841226,0.17391303591682453,0.0,0.02564102531229455,0.06410256328073637,0.5384615384615384,19.0
9d384b57171b,78.0,23.0,53.138047,11.931721,1.7261870454545452,2.346033913039124,0.08695651795841226,0.17391303591682453,0.0,0.02564102531229455,0.06410256328073637,0.5384615384615384,19.0
9d39431d643f,77.0,23.0,14.168604,2.525757,0.5150796818181818,0.4609154649557445,0.08695651795841226,0.1304347769376184,0.0,0.025974025636700968,0.051948051273401935,0.5384615384615384,19.0
9d697a90ee76,78.0,23.0,13.389094,2.338978,0.4807221363636364,0.4253434489394922,0.08695651795841226,0.17391303591682453,0.0,0.02564102531229455,0.06410256328073637,0.5384615384615384,19.0
9d7f8cb3644d,78.0,23.0,22.096819,4.183361,0.8098273636363635,0.7685851542836942,0.08695651795841226,0.17391303591682453,0.0,0.02564102531229455,0.06410256328073637,0.5384615384615384,19.0
9d8849ad5f80,78.0,23.0,34.678673,7.045452,1.279028772727273,1.4086766357862914,0.08695651795841226,0.17391303591682453,0.0,0.02564102531229455,0.06410256328073637,0.5384615384615384,19.0
9daa5c7b811e,31.0,20.0,4.06384,0.018301,0.00879484210526316,0.0030372067259089286,0.09999999500000024,0.0,0.0,0.0,0.032258063475546335,0.050000000000000044,20.0
